quest_id,venue_name,asset_type,candidate_image_url,source_url,source_type,rights_status,confidence,notes,approved
1289e7fc-a10a-5f27-abda-c1e52cc67b09,Bachour Coral Gables,hero_image,,https://antoniobachour.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
1289e7fc-a10a-5f27-abda-c1e52cc67b09,Bachour Coral Gables,hero_image,,https://www.instagram.com/bachourmiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
1289e7fc-a10a-5f27-abda-c1e52cc67b09,Bachour Coral Gables,hero_image,,https://unsplash.com/s/photos/Bachour%20Coral%20Gables%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
1289e7fc-a10a-5f27-abda-c1e52cc67b09,Bachour Coral Gables,venue_logo,,https://antoniobachour.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
1289e7fc-a10a-5f27-abda-c1e52cc67b09,Bachour Coral Gables,venue_logo,,https://www.instagram.com/bachourmiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
f0fcafb0-90d7-54aa-84e4-1532ed7f1801,The Temple House,hero_image,,https://thetemplehouse.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
f0fcafb0-90d7-54aa-84e4-1532ed7f1801,The Temple House,hero_image,,https://www.instagram.com/thetemplehouse/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
f0fcafb0-90d7-54aa-84e4-1532ed7f1801,The Temple House,hero_image,,https://unsplash.com/s/photos/The%20Temple%20House%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
f0fcafb0-90d7-54aa-84e4-1532ed7f1801,The Temple House,venue_logo,,https://thetemplehouse.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
f0fcafb0-90d7-54aa-84e4-1532ed7f1801,The Temple House,venue_logo,,https://www.instagram.com/thetemplehouse/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
fc2b6028-5ab4-5b0d-897b-b2a91baadbf9,E11EVEN Miami,hero_image,,https://www.11miami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
fc2b6028-5ab4-5b0d-897b-b2a91baadbf9,E11EVEN Miami,hero_image,,https://www.instagram.com/11miami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
fc2b6028-5ab4-5b0d-897b-b2a91baadbf9,E11EVEN Miami,hero_image,,https://unsplash.com/s/photos/E11EVEN%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
fc2b6028-5ab4-5b0d-897b-b2a91baadbf9,E11EVEN Miami,venue_logo,,https://www.11miami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
fc2b6028-5ab4-5b0d-897b-b2a91baadbf9,E11EVEN Miami,venue_logo,,https://www.instagram.com/11miami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
a8f2d4f3-8541-55f8-9972-60574a392f48,"Sugar Rooftop at EAST, Miami",hero_image,,https://www.easthotels.com/en/miami/restaurants-and-bars/sugar/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
a8f2d4f3-8541-55f8-9972-60574a392f48,"Sugar Rooftop at EAST, Miami",hero_image,,https://www.instagram.com/sugar.rooftop/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
a8f2d4f3-8541-55f8-9972-60574a392f48,"Sugar Rooftop at EAST, Miami",hero_image,,https://unsplash.com/s/photos/Sugar%20Rooftop%20at%20EAST%2C%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
a8f2d4f3-8541-55f8-9972-60574a392f48,"Sugar Rooftop at EAST, Miami",venue_logo,,https://www.easthotels.com/en/miami/restaurants-and-bars/sugar/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
a8f2d4f3-8541-55f8-9972-60574a392f48,"Sugar Rooftop at EAST, Miami",venue_logo,,https://www.instagram.com/sugar.rooftop/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
e80da8a5-6380-505e-9246-d6fa2f2af0a4,Lagniappe,hero_image,,http://www.lagniappehouse.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e80da8a5-6380-505e-9246-d6fa2f2af0a4,Lagniappe,hero_image,,https://www.instagram.com/lagniappehouse/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e80da8a5-6380-505e-9246-d6fa2f2af0a4,Lagniappe,hero_image,,https://unsplash.com/s/photos/Lagniappe%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e80da8a5-6380-505e-9246-d6fa2f2af0a4,Lagniappe,venue_logo,,http://www.lagniappehouse.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
e80da8a5-6380-505e-9246-d6fa2f2af0a4,Lagniappe,venue_logo,,https://www.instagram.com/lagniappehouse/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
c7725659-24d7-51eb-ba92-468c2622bbce,Dante's HiFi,hero_image,,https://danteshifi.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
c7725659-24d7-51eb-ba92-468c2622bbce,Dante's HiFi,hero_image,,https://www.instagram.com/danteshifi/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
c7725659-24d7-51eb-ba92-468c2622bbce,Dante's HiFi,hero_image,,https://unsplash.com/s/photos/Dante's%20HiFi%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
c7725659-24d7-51eb-ba92-468c2622bbce,Dante's HiFi,venue_logo,,https://danteshifi.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
c7725659-24d7-51eb-ba92-468c2622bbce,Dante's HiFi,venue_logo,,https://www.instagram.com/danteshifi/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
7d118a13-e2cd-5075-aa27-6bfe755b95c6,Superblue Miami,hero_image,,https://www.superblue.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7d118a13-e2cd-5075-aa27-6bfe755b95c6,Superblue Miami,hero_image,,https://www.instagram.com/superbluemiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7d118a13-e2cd-5075-aa27-6bfe755b95c6,Superblue Miami,hero_image,,https://unsplash.com/s/photos/Superblue%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7d118a13-e2cd-5075-aa27-6bfe755b95c6,Superblue Miami,venue_logo,,https://www.superblue.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
7d118a13-e2cd-5075-aa27-6bfe755b95c6,Superblue Miami,venue_logo,,https://www.instagram.com/superbluemiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
5a677ae0-ca95-55d4-9795-13c09141303a,"The Standard Spa, Miami Beach",hero_image,,https://www.standardhotels.com/miami/properties/miami-beach,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5a677ae0-ca95-55d4-9795-13c09141303a,"The Standard Spa, Miami Beach",hero_image,,https://www.instagram.com/thestandardmiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5a677ae0-ca95-55d4-9795-13c09141303a,"The Standard Spa, Miami Beach",hero_image,,https://unsplash.com/s/photos/The%20Standard%20Spa%2C%20Miami%20Beach%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5a677ae0-ca95-55d4-9795-13c09141303a,"The Standard Spa, Miami Beach",venue_logo,,https://www.standardhotels.com/miami/properties/miami-beach,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
5a677ae0-ca95-55d4-9795-13c09141303a,"The Standard Spa, Miami Beach",venue_logo,,https://www.instagram.com/thestandardmiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
fb79ddde-85fd-521c-a354-0dd4a144a96f,Komodo Miami,hero_image,,https://komodomiami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
fb79ddde-85fd-521c-a354-0dd4a144a96f,Komodo Miami,hero_image,,https://www.instagram.com/komodomiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
fb79ddde-85fd-521c-a354-0dd4a144a96f,Komodo Miami,hero_image,,https://unsplash.com/s/photos/Komodo%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
fb79ddde-85fd-521c-a354-0dd4a144a96f,Komodo Miami,venue_logo,,https://komodomiami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
fb79ddde-85fd-521c-a354-0dd4a144a96f,Komodo Miami,venue_logo,,https://www.instagram.com/komodomiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
307c71dc-ad8e-546a-89b3-7327c535d063,Joia Beach Restaurant and Beach Club,hero_image,,https://joiabeachmiami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
307c71dc-ad8e-546a-89b3-7327c535d063,Joia Beach Restaurant and Beach Club,hero_image,,https://www.instagram.com/joiabeach/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
307c71dc-ad8e-546a-89b3-7327c535d063,Joia Beach Restaurant and Beach Club,hero_image,,https://unsplash.com/s/photos/Joia%20Beach%20Restaurant%20and%20Beach%20Club%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
307c71dc-ad8e-546a-89b3-7327c535d063,Joia Beach Restaurant and Beach Club,venue_logo,,https://joiabeachmiami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
307c71dc-ad8e-546a-89b3-7327c535d063,Joia Beach Restaurant and Beach Club,venue_logo,,https://www.instagram.com/joiabeach/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
125eb697-a516-549b-a97c-14829ae553c7,Sexy Fish Miami,hero_image,,https://sexyfishmiami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
125eb697-a516-549b-a97c-14829ae553c7,Sexy Fish Miami,hero_image,,https://www.instagram.com/sexyfishmiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
125eb697-a516-549b-a97c-14829ae553c7,Sexy Fish Miami,hero_image,,https://unsplash.com/s/photos/Sexy%20Fish%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
125eb697-a516-549b-a97c-14829ae553c7,Sexy Fish Miami,venue_logo,,https://sexyfishmiami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
125eb697-a516-549b-a97c-14829ae553c7,Sexy Fish Miami,venue_logo,,https://www.instagram.com/sexyfishmiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
93a9ffe4-4e23-52b4-bb65-48ec6a292592,The Bass,hero_image,,https://thebass.org/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
93a9ffe4-4e23-52b4-bb65-48ec6a292592,The Bass,hero_image,,https://www.instagram.com/thebassmoa/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
93a9ffe4-4e23-52b4-bb65-48ec6a292592,The Bass,hero_image,,https://unsplash.com/s/photos/The%20Bass%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
93a9ffe4-4e23-52b4-bb65-48ec6a292592,The Bass,venue_logo,,https://thebass.org/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
93a9ffe4-4e23-52b4-bb65-48ec6a292592,The Bass,venue_logo,,https://www.instagram.com/thebassmoa/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
e31072cf-e83b-5c36-8254-55a69d2bd500,Ball & Chain,hero_image,,https://ballandchainmiami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e31072cf-e83b-5c36-8254-55a69d2bd500,Ball & Chain,hero_image,,https://www.instagram.com/ballandchainmia/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e31072cf-e83b-5c36-8254-55a69d2bd500,Ball & Chain,hero_image,,https://unsplash.com/s/photos/Ball%20%26%20Chain%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e31072cf-e83b-5c36-8254-55a69d2bd500,Ball & Chain,venue_logo,,https://ballandchainmiami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
e31072cf-e83b-5c36-8254-55a69d2bd500,Ball & Chain,venue_logo,,https://www.instagram.com/ballandchainmia/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
1bc37699-6441-5d08-8919-5e8862c51266,Rubell Museum,hero_image,,https://rubellmuseum.org/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
1bc37699-6441-5d08-8919-5e8862c51266,Rubell Museum,hero_image,,https://www.instagram.com/rubellmuseum/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
1bc37699-6441-5d08-8919-5e8862c51266,Rubell Museum,hero_image,,https://unsplash.com/s/photos/Rubell%20Museum%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
1bc37699-6441-5d08-8919-5e8862c51266,Rubell Museum,venue_logo,,https://rubellmuseum.org/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
1bc37699-6441-5d08-8919-5e8862c51266,Rubell Museum,venue_logo,,https://www.instagram.com/rubellmuseum/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
5cb22f72-5dd3-526f-9ef4-63e9926b1f0f,Brickell City Centre,hero_image,,https://brickellcitycentre.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5cb22f72-5dd3-526f-9ef4-63e9926b1f0f,Brickell City Centre,hero_image,,https://www.instagram.com/brickellcitycentre/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5cb22f72-5dd3-526f-9ef4-63e9926b1f0f,Brickell City Centre,hero_image,,https://unsplash.com/s/photos/Brickell%20City%20Centre%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5cb22f72-5dd3-526f-9ef4-63e9926b1f0f,Brickell City Centre,venue_logo,,https://brickellcitycentre.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
5cb22f72-5dd3-526f-9ef4-63e9926b1f0f,Brickell City Centre,venue_logo,,https://www.instagram.com/brickellcitycentre/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
77ea42de-fedb-5fbd-a6a1-a84449b9d87c,Bayside Marketplace,hero_image,,https://baysidemarketplace.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
77ea42de-fedb-5fbd-a6a1-a84449b9d87c,Bayside Marketplace,hero_image,,https://www.instagram.com/baysidemarketplace/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
77ea42de-fedb-5fbd-a6a1-a84449b9d87c,Bayside Marketplace,hero_image,,https://unsplash.com/s/photos/Bayside%20Marketplace%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
77ea42de-fedb-5fbd-a6a1-a84449b9d87c,Bayside Marketplace,venue_logo,,https://baysidemarketplace.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
77ea42de-fedb-5fbd-a6a1-a84449b9d87c,Bayside Marketplace,venue_logo,,https://www.instagram.com/baysidemarketplace/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
7c60b065-a84e-58da-8f06-a3f4587a8cfa,1-800-Lucky,hero_image,,https://1800lucky.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7c60b065-a84e-58da-8f06-a3f4587a8cfa,1-800-Lucky,hero_image,,https://www.instagram.com/1800lucky/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7c60b065-a84e-58da-8f06-a3f4587a8cfa,1-800-Lucky,hero_image,,https://unsplash.com/s/photos/1-800-Lucky%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7c60b065-a84e-58da-8f06-a3f4587a8cfa,1-800-Lucky,venue_logo,,https://1800lucky.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
7c60b065-a84e-58da-8f06-a3f4587a8cfa,1-800-Lucky,venue_logo,,https://www.instagram.com/1800lucky/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
3f5adf54-783c-5f9d-b1a5-0816fbea53ef,Lummus Park,hero_image,,https://www.miamibeachfl.gov/city-hall/parks-and-recreation/parks-facilities-directory/lummus-park/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3f5adf54-783c-5f9d-b1a5-0816fbea53ef,Lummus Park,hero_image,,https://www.instagram.com/cityofmiamibeach/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3f5adf54-783c-5f9d-b1a5-0816fbea53ef,Lummus Park,hero_image,,https://unsplash.com/s/photos/Lummus%20Park%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3f5adf54-783c-5f9d-b1a5-0816fbea53ef,Lummus Park,venue_logo,,https://www.miamibeachfl.gov/city-hall/parks-and-recreation/parks-facilities-directory/lummus-park/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
3f5adf54-783c-5f9d-b1a5-0816fbea53ef,Lummus Park,venue_logo,,https://www.instagram.com/cityofmiamibeach/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
8bcf25da-8073-5260-8722-2bf942b352fa,Miami Design District,hero_image,,https://www.miamidesigndistrict.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8bcf25da-8073-5260-8722-2bf942b352fa,Miami Design District,hero_image,,https://www.instagram.com/miamidesigndistrict/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8bcf25da-8073-5260-8722-2bf942b352fa,Miami Design District,hero_image,,https://unsplash.com/s/photos/Miami%20Design%20District%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8bcf25da-8073-5260-8722-2bf942b352fa,Miami Design District,venue_logo,,https://www.miamidesigndistrict.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
8bcf25da-8073-5260-8722-2bf942b352fa,Miami Design District,venue_logo,,https://www.instagram.com/miamidesigndistrict/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
6f78cab4-49e2-5ad2-b540-b9b05ee13985,Miami Worldcenter,hero_image,,https://miamiworldcenter.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6f78cab4-49e2-5ad2-b540-b9b05ee13985,Miami Worldcenter,hero_image,,https://www.instagram.com/miamiworldcenter/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
